date,platform,campaign_type,campaign_id,channel,target_segment,objective,expected_uplift,country,impressions,clicks,CTR,ad_spend,conversions,ROAS,revenue,conversion_lift,click_to_conversion_rate
2024-08-13,Meta Ads,Shopping,,,,,,USA,188201,5627,0.0299,10578.76,77,1.35,14242.93,,0.013684023458325929
2024-08-14,Google Ads,Shopping,,,,,,India,127211,3968,0.0312,10435.84,194,3.58,37337.18,,0.048891129032258063
2024-08-14,Meta Ads,Shopping,,,,,,Canada,157499,1574,0.01,2770.24,45,4.86,13465.06,,0.028589580686149935
2024-08-14,Meta Ads,Shopping,,,,,,UK,122710,5129,0.0418,5231.58,157,4.65,24344.87,,0.030610255410411385
2024-08-14,Meta Ads,Display,,,,,,Germany,73309,2323,0.0317,1393.8,39,1.41,1966.71,,0.016788635385277657
2024-08-14,Google Ads,Shopping,,,,,,Canada,168059,3462,0.0206,10662.96,154,3.12,33243.77,,0.044482957827845178
2024-08-14,Meta Ads,Video,,,,,,USA,118252,3748,0.0317,1574.16,152,8.16,12838.56,,0.040554962646744928
2024-08-14,Meta Ads,Video,,,,,,UAE,108924,2134,0.0196,874.94,85,8.48,7418.36,,0.039831302717900655
2024-08-14,TikTok Ads,Search,,,,,,Germany,97345,5178,0.0532,3158.58,289,13.97,44113.49,,0.055813055233680957
2024-08-14,Google Ads,Search,,,,,,USA,109263,2829,0.0259,2489.52,129,5.75,14321.34,,0.045599151643690349
2024-08-14,Meta Ads,Search,,,,,,USA,25930,609,0.0235,334.95,7,1.52,509.29,,0.011494252873563218
2024-08-14,Meta Ads,Shopping,,,,,,Canada,34048,694,0.0204,1006.3,49,12.48,12555.06,,0.07060518731988473
2024-08-15,TikTok Ads,Shopping,,,,,,Canada,13562,790,0.0583,932.2,40,7.52,7014.55,,0.050632911392405063
2024-08-15,Google Ads,Shopping,,,,,,India,175623,9483,0.054,9198.51,268,8.62,79311.56,,0.028261098808393968
2024-08-15,TikTok Ads,Search,,,,,,Canada,15273,464,0.0304,357.28,24,2.44,871.3,,0.051724137931034482
2024-08-15,Meta Ads,Video,,,,,,USA,37588,1191,0.0317,2334.36,48,5.73,13381.03,,0.040302267002518891
2024-08-15,Google Ads,Video,,,,,,Australia,154666,5939,0.0384,7601.92,366,3.28,24965.13,,0.061626536453948479
2024-08-15,Google Ads,Display,,,,,,USA,95153,5404,0.0568,9186.8,74,2.25,20688.95,,0.013693560325684678
2024-08-16,Meta Ads,Shopping,,,,,,UAE,164096,1919,0.0117,1266.54,139,5.67,7181.17,,0.072433559145388224
2024-08-16,Meta Ads,Shopping,,,,,,India,117421,3428,0.0292,2091.08,99,11.99,25079.21,,0.028879813302217037
2024-08-16,Google Ads,Shopping,,,,,,UAE,89383,5631,0.063,20665.77,163,1.74,35918.24,,0.028946901083288935
2024-08-16,TikTok Ads,Shopping,,,,,,Canada,41113,2347,0.0571,2253.12,33,1.18,2659.26,,0.01406050276949297
2024-08-16,TikTok Ads,Search,,,,,,Australia,161640,5916,0.0366,2721.36,445,11.32,30797.18,,0.075219743069641645
2024-08-16,Google Ads,Search,,,,,,UK,166673,4733,0.0284,3975.72,336,24.9,98987.51,,0.070990914853158671
2024-08-16,Meta Ads,Video,,,,,,Canada,91123,1567,0.0172,3651.11,64,1.4,5119.1,,0.0408423739629866
2024-08-16,Meta Ads,Video,,,,,,Canada,122845,2714,0.0221,1546.98,143,23.54,36419.79,,0.052689756816507
2024-08-17,Meta Ads,Search,,,,,,India,194073,6346,0.0327,11422.8,168,0.87,9921.38,,0.026473369051370942
2024-08-17,Meta Ads,Video,,,,,,USA,145170,4688,0.0323,8204,106,3.71,30413.14,,0.022610921501706484
2024-08-17,Google Ads,Display,,,,,,Germany,41375,2350,0.0568,5170,148,2.84,14702.27,,0.062978723404255324
2024-08-17,TikTok Ads,Search,,,,,,Australia,166446,7822,0.047,8995.3,218,2.35,21100.54,,0.027870109946305292
2024-08-18,TikTok Ads,Shopping,,,,,,Canada,11713,334,0.0286,487.64,13,4.81,2344.33,,0.038922155688622756
2024-08-18,Meta Ads,Video,,,,,,UK,82271,3397,0.0413,1766.44,36,3.63,6412.73,,0.010597586105387106
2024-08-18,Google Ads,Display,,,,,,Canada,179159,6593,0.0368,14702.39,459,5.21,76527.74,,0.0696192931897467
2024-08-18,Meta Ads,Search,,,,,,UK,50893,1124,0.0221,1584.84,29,1.71,2707.5,,0.025800711743772242
2024-08-18,TikTok Ads,Search,,,,,,India,39782,3393,0.0853,5802.03,143,4.06,23555.27,,0.0421455938697318
2024-08-19,Google Ads,Shopping,,,,,,UK,33756,2150,0.0637,4665.5,108,1.7,7948.11,,0.050232558139534887
2024-08-19,TikTok Ads,Video,,,,,,UK,82400,3708,0.045,2966.4,139,10.64,31548.51,,0.037486515641855449
2024-08-19,Meta Ads,Search,,,,,,UAE,19284,642,0.0333,1007.94,21,5.86,5907.29,,0.032710280373831772
2024-08-19,Meta Ads,Search,,,,,,Canada,199363,3847,0.0193,3462.3,73,3.22,11133.49,,0.018975825318429944
2024-08-19,TikTok Ads,Shopping,,,,,,Canada,57265,2302,0.0402,2992.6,85,1.36,4068.49,,0.0369244135534318
2024-08-19,Google Ads,Shopping,,,,,,Germany,125019,8251,0.066,31106.27,609,4.35,135443.82,,0.073809235244212817
2024-08-19,Google Ads,Shopping,,,,,,India,112930,2427,0.0215,2305.65,53,4.58,10549.62,,0.021837659662134322
2024-08-20,TikTok Ads,Search,,,,,,Germany,135992,8023,0.059,3209.2,640,15.76,50560.98,,0.079770659354356233
2024-08-20,Google Ads,Shopping,,,,,,Germany,161926,5424,0.0335,17844.96,87,0.66,11807.21,,0.016039823008849558
2024-08-20,TikTok Ads,Shopping,,,,,,Canada,186136,13885,0.0746,13190.75,891,10.11,133397.7,,0.064169967590925456
2024-08-20,TikTok Ads,Search,,,,,,Germany,38828,3607,0.0929,3498.79,116,2.51,8788.51,,0.032159689492653173
2024-08-20,Google Ads,Search,,,,,,USA,170904,4751,0.0278,5321.12,326,8.32,44297.15,,0.0686171332351084
2024-08-20,Google Ads,Search,,,,,,UAE,152979,4650,0.0304,3673.5,330,25.03,91949.73,,0.070967741935483872
2024-08-20,Google Ads,Search,,,,,,India,83498,3531,0.0423,3636.93,234,10.05,36561.1,,0.066270178419711126
2024-08-20,TikTok Ads,Search,,,,,,Canada,89688,6583,0.0734,2238.22,273,16.33,36559.47,,0.04147045420021267
2024-08-21,TikTok Ads,Search,,,,,,Germany,47278,2803,0.0593,4737.07,201,8.33,39448.18,,0.071708883339279342
2024-08-21,Meta Ads,Display,,,,,,Canada,138074,3313,0.024,6327.83,209,2.61,16533.53,,0.063084817386054939
2024-08-21,Meta Ads,Video,,,,,,UK,151729,4491,0.0296,8308.35,228,5.8,48165.44,,0.050768203072812289
2024-08-21,Google Ads,Search,,,,,,UK,180746,5024,0.0278,6430.72,64,2.75,17709.21,,0.012738853503184714
2024-08-22,Google Ads,Display,,,,,,Australia,89124,2664,0.0299,3303.36,198,15.82,52262.98,,0.074324324324324328
2024-08-22,TikTok Ads,Video,,,,,,USA,9722,455,0.0469,550.55,29,6.42,3533.89,,0.063736263736263732
2024-08-22,Meta Ads,Video,,,,,,Australia,30168,1080,0.0358,496.8,34,10.39,5163.27,,0.031481481481481478
2024-08-22,Google Ads,Display,,,,,,UK,87607,3661,0.0418,11532.15,106,2.72,31383.75,,0.02895383774924884
2024-08-22,Google Ads,Display,,,,,,Australia,106026,5152,0.0486,8861.44,240,5.72,50663.13,,0.046583850931677016
2024-08-23,Meta Ads,Display,,,,,,India,187099,2469,0.0132,2049.27,103,1.67,3413.17,,0.041717294451194813
2024-08-23,Meta Ads,Display,,,,,,Germany,6903,225,0.0326,432,7,1.19,513.46,,0.03111111111111111
2024-08-23,Meta Ads,Shopping,,,,,,Germany,154676,1624,0.0105,2744.56,26,0.66,1813.36,,0.01600985221674877
2024-08-24,TikTok Ads,Video,,,,,,UAE,138332,9558,0.0691,3345.3,195,7.8,26087.06,,0.020401757689893284
2024-08-24,Meta Ads,Shopping,,,,,,UAE,104616,4048,0.0387,7164.96,233,6.41,45906.84,,0.057559288537549408
2024-08-24,TikTok Ads,Video,,,,,,Australia,185510,9739,0.0525,19964.95,461,5.85,116711.4,,0.0473354553855632
2024-08-26,TikTok Ads,Display,,,,,,UAE,178782,7705,0.0431,9862.4,352,3.13,30909.61,,0.045684620376378972
2024-08-26,Google Ads,Shopping,,,,,,Australia,162636,9237,0.0568,13024.17,738,7.91,102989.98,,0.079896070152646964
2024-08-27,TikTok Ads,Video,,,,,,UAE,149526,4321,0.0289,3370.38,120,7.45,25118.55,,0.0277713492247165
2024-08-27,Google Ads,Shopping,,,,,,UK,159226,5206,0.0327,5049.82,137,5.49,27701.27,,0.026315789473684209
2024-08-27,Meta Ads,Search,,,,,,UAE,158504,4897,0.0309,2105.71,255,26.08,54921.72,,0.052072697569940783
2024-08-27,Meta Ads,Search,,,,,,USA,53865,1098,0.0204,1405.44,67,1.81,2545.35,,0.0610200364298725
2024-08-28,Google Ads,Video,,,,,,UAE,145119,9998,0.0689,14597.08,233,4.17,60859.85,,0.023304660932186437
2024-08-28,Meta Ads,Display,,,,,,Canada,25991,309,0.0119,469.68,14,4.91,2306.63,,0.045307443365695796
2024-08-28,Google Ads,Display,,,,,,UK,15796,301,0.0191,574.91,17,1.98,1137.71,,0.05647840531561462
2024-08-28,Google Ads,Shopping,,,,,,India,49462,1206,0.0244,2351.7,74,5.51,12950.09,,0.061359867330016582
2024-08-28,Meta Ads,Search,,,,,,USA,73513,2073,0.0282,4602.06,31,0.74,3401.33,,0.014954172696575013
2024-08-28,Google Ads,Search,,,,,,Germany,151772,6237,0.0411,6361.74,302,12.25,77929.21,,0.048420715087381751
2024-08-28,Google Ads,Search,,,,,,Australia,94081,5588,0.0594,15031.72,88,1.65,24757.88,,0.015748031496062992
2024-08-28,Meta Ads,Video,,,,,,UAE,196386,6794,0.0346,5503.14,506,6.25,34412.06,,0.074477480129526055
2024-08-28,Google Ads,Video,,,,,,UAE,33794,1030,0.0305,1802.5,25,1.03,1849.39,,0.024271844660194174
2024-08-29,Google Ads,Display,,,,,,Canada,96676,5326,0.0551,8894.42,355,1.59,14113.5,,0.066654149455501313
2024-08-29,Google Ads,Shopping,,,,,,UAE,105386,3783,0.0359,6885.06,130,5.34,36776.35,,0.034364261168384883
2024-08-29,Google Ads,Search,,,,,,UAE,37827,2072,0.0548,1678.32,133,11.48,19268.21,,0.064189189189189186
2024-08-30,Google Ads,Shopping,,,,,,Germany,20915,913,0.0437,940.39,37,3.87,3637.08,,0.040525739320920046
2024-08-30,Meta Ads,Display,,,,,,Australia,137053,5550,0.0405,8436,381,5.17,43644.89,,0.068648648648648655
2024-08-30,TikTok Ads,Display,,,,,,India,122174,6499,0.0532,5719.12,413,10.28,58791.38,,0.063548238190490838
2024-08-30,TikTok Ads,Shopping,,,,,,USA,133949,7219,0.0539,10972.88,73,1.97,21583.28,,0.010112203906358221
2024-08-30,Meta Ads,Video,,,,,,Germany,140431,1544,0.011,802.88,74,3.62,2904.54,,0.04792746113989637
2024-08-31,Meta Ads,Video,,,,,,UAE,196373,5184,0.0264,4458.24,173,8.21,36583.06,,0.033371913580246916
2024-08-31,Google Ads,Display,,,,,,Canada,49757,1243,0.025,3903.02,39,1.22,4749.9,,0.031375703942075624
2024-08-31,Meta Ads,Search,,,,,,UK,125155,5256,0.042,5623.92,247,4.77,26802.91,,0.046993911719939115
2024-08-31,Meta Ads,Search,,,,,,UAE,199405,5204,0.0261,4995.84,333,5.04,25169.83,,0.063989239046887011
2024-08-31,Google Ads,Video,,,,,,USA,166957,5476,0.0328,6680.72,137,5.29,35345.21,,0.02501826150474799
2024-08-31,Meta Ads,Video,,,,,,UAE,60919,1851,0.0304,3313.29,131,5.8,19210.72,,0.070772555375472723
2024-09-01,Meta Ads,Shopping,,,,,,UAE,150698,4581,0.0304,2336.31,285,13.92,32525.45,,0.062213490504256709
2024-09-01,Meta Ads,Search,,,,,,USA,98699,2171,0.022,4819.62,92,1.05,5066.63,,0.042376784891754948
2024-09-01,Google Ads,Shopping,,,,,,Germany,184976,6270,0.0339,16678.2,412,2.42,40433.91,,0.0657097288676236
2024-09-01,TikTok Ads,Display,,,,,,USA,106069,3139,0.0296,1569.5,78,4.24,6648.74,,0.024848677922905384
2024-09-01,TikTok Ads,Video,,,,,,UK,154676,5970,0.0386,6507.3,107,2.17,14099.39,,0.017922948073701841
2024-09-01,TikTok Ads,Shopping,,,,,,Germany,131206,8279,0.0631,12666.87,553,4.85,61485.88,,0.06679550670370818
2024-09-01,TikTok Ads,Video,,,,,,Australia,6628,261,0.0395,334.08,11,6.66,2224.48,,0.0421455938697318
2024-09-01,Google Ads,Search,,,,,,USA,27778,1902,0.0685,2948.1,125,5.24,15444.21,,0.065720294426919026
2024-09-02,Google Ads,Display,,,,,,UK,23904,609,0.0255,1010.94,35,7.13,7211.31,,0.057471264367816091
2024-09-02,Google Ads,Search,,,,,,UAE,142844,2971,0.0208,5020.99,95,1.1,5534.94,,0.031975765735442613
2024-09-02,Meta Ads,Video,,,,,,UAE,173337,3189,0.0184,6473.67,224,6.65,43055.91,,0.070241455001567893
2024-09-02,Meta Ads,Video,,,,,,Canada,76916,2761,0.0359,1960.31,64,7.33,14368.24,,0.023180007243752264
2024-09-02,Meta Ads,Shopping,,,,,,Australia,49980,1664,0.0333,3294.72,37,1.89,6236.77,,0.022235576923076924
2024-09-02,Google Ads,Shopping,,,,,,Canada,154631,4793,0.031,15050.02,155,1.02,15403.3,,0.0323388274567077
2024-09-03,TikTok Ads,Video,,,,,,Germany,154307,9212,0.0597,11975.6,700,5.15,61706.24,,0.07598784194528875
2024-09-03,Google Ads,Search,,,,,,India,144911,7897,0.0545,12872.11,555,1.63,21004.5,,0.070279853108775478
2024-09-03,Google Ads,Video,,,,,,USA,177472,9210,0.0519,18696.3,410,2.41,45066.38,,0.044516829533116177
2024-09-03,TikTok Ads,Video,,,,,,UAE,64222,2067,0.0322,3906.63,68,3.8,14851.97,,0.032897919690372521
2024-09-03,Meta Ads,Search,,,,,,Germany,36153,882,0.0244,1481.76,62,11.3,16744.05,,0.07029478458049887
2024-09-03,Google Ads,Video,,,,,,Australia,143235,3981,0.0278,7285.23,125,3.72,27104.75,,0.031399145943230344
2024-09-03,Meta Ads,Shopping,,,,,,USA,33834,906,0.0268,797.28,23,2.96,2361.23,,0.025386313465783666
2024-09-03,Meta Ads,Search,,,,,,Canada,19959,586,0.0294,1166.14,17,3.8,4432.12,,0.029010238907849831
2024-09-04,Meta Ads,Video,,,,,,India,27931,608,0.0218,924.16,10,1.5,1389.72,,0.016447368421052631
2024-09-04,TikTok Ads,Video,,,,,,Canada,178269,8646,0.0485,5446.98,93,1.95,10627.54,,0.010756419153365717
2024-09-04,Google Ads,Video,,,,,,UK,154805,9535,0.0616,9153.6,525,1.98,18155.37,,0.05506030414263241
2024-09-04,Meta Ads,Shopping,,,,,,India,79992,1055,0.0132,1603.6,21,3.06,4912.79,,0.019905213270142181
2024-09-05,Google Ads,Display,,,,,,UK,118884,5932,0.0499,17499.4,450,6.94,121374.91,,0.075859743762643289
2024-09-05,Google Ads,Shopping,,,,,,India,197589,4781,0.0242,7649.6,225,1.61,12329.91,,0.047061284250156869
2024-09-05,Meta Ads,Search,,,,,,UK,189598,6673,0.0352,13279.27,170,2.72,36177.68,,0.025475797991907689
2024-09-05,Google Ads,Search,,,,,,UAE,49425,1996,0.0404,2534.92,98,3.65,9253.27,,0.049098196392785572
2024-09-05,Google Ads,Search,,,,,,India,90953,4365,0.048,13269.6,73,1.49,19836.75,,0.016723940435280641
2024-09-06,Google Ads,Shopping,,,,,,Germany,101299,3504,0.0346,6307.2,250,5.83,36776.35,,0.071347031963470323
2024-09-06,Google Ads,Shopping,,,,,,Germany,36092,1050,0.0291,3864,34,0.44,1685.69,,0.032380952380952378
2024-09-06,Google Ads,Shopping,,,,,,Canada,193613,9157,0.0473,25548.03,458,5.01,127981.37,,0.050016380910778639
2024-09-06,Google Ads,Shopping,,,,,,Australia,136960,5382,0.0393,7642.44,230,5.21,39826.63,,0.042735042735042736
2024-09-06,Meta Ads,Video,,,,,,Canada,98079,3226,0.0329,7032.68,44,0.2,1401.71,,0.013639181649101054
2024-09-06,Google Ads,Search,,,,,,USA,167932,6717,0.04,16523.82,247,2.33,38475.06,,0.036772368616942087
2024-09-06,Google Ads,Video,,,,,,India,47176,1278,0.0271,1827.54,62,1.25,2278.75,,0.048513302034428794
2024-09-06,Meta Ads,Display,,,,,,USA,71247,1888,0.0265,887.36,57,10.19,9045.86,,0.030190677966101694
2024-09-07,Google Ads,Shopping,,,,,,USA,91150,4119,0.0452,15775.77,98,0.29,4547.95,,0.023792182568584608
2024-09-07,Google Ads,Search,,,,,,USA,71216,2357,0.0331,7471.69,179,3.93,29354.19,,0.0759439966058549
2024-09-07,Meta Ads,Video,,,,,,Germany,142135,2387,0.0168,4583.04,98,5.54,25385.35,,0.041055718475073312
2024-09-07,TikTok Ads,Display,,,,,,USA,168297,10535,0.0626,14749,561,2.04,30094.65,,0.053251067869008066
2024-09-08,Meta Ads,Shopping,,,,,,Germany,151730,2063,0.0136,1526.62,32,4.03,6146.93,,0.015511391177896268
2024-09-08,Meta Ads,Video,,,,,,Canada,27036,708,0.0262,1182.36,12,1.3,1538.26,,0.016949152542372881
2024-09-08,Meta Ads,Video,,,,,,UK,35755,672,0.0188,1350.72,39,1.04,1411.24,,0.058035714285714288
2024-09-09,Google Ads,Shopping,,,,,,Australia,95196,3170,0.0333,3328.5,170,3.92,13047.52,,0.05362776025236593
2024-09-09,Google Ads,Display,,,,,,USA,82700,2679,0.0324,2303.94,140,9.02,20788.45,,0.052258305337812616
2024-09-09,Google Ads,Video,,,,,,Canada,103348,1891,0.0183,2912.14,30,0.37,1064.02,,0.015864621893178214
2024-09-09,Google Ads,Display,,,,,,India,28068,990,0.0353,999.9,28,5.66,5661.1,,0.028282828282828285
2024-09-10,Google Ads,Video,,,,,,Canada,111071,2865,0.0258,8107.95,39,1.11,8971.28,,0.013612565445026177
2024-09-10,Google Ads,Shopping,,,,,,Germany,145508,7158,0.0492,10307.52,566,7.41,76404.29,,0.079072366582844375
2024-09-10,TikTok Ads,Shopping,,,,,,India,144940,5333,0.0368,6986.23,148,4.67,32610.09,,0.027751734483405212
2024-09-10,TikTok Ads,Shopping,,,,,,UAE,90066,6025,0.0669,10664.25,417,3.78,40275.46,,0.069211618257261409
2024-09-10,Google Ads,Video,,,,,,Canada,65545,3355,0.0512,5938.35,196,9.76,57936.29,,0.058420268256333834
2024-09-10,Google Ads,Shopping,,,,,,UAE,104969,5773,0.055,8197.66,142,2.96,24245.52,,0.024597263121427335
2024-09-10,Meta Ads,Display,,,,,,Germany,153057,2969,0.0194,6650.56,148,4.24,28216.02,,0.0498484338160997
2024-09-10,Google Ads,Video,,,,,,India,46583,2319,0.0498,6400.44,50,1.78,11413.39,,0.0215610176800345
2024-09-10,TikTok Ads,Search,,,,,,Canada,90468,5753,0.0636,4602.4,141,2.62,12042.73,,0.024508951851208067
2024-09-10,Meta Ads,Search,,,,,,India,160341,2228,0.0139,1916.08,70,3.29,6302.54,,0.03141831238779174
2024-09-11,Google Ads,Video,,,,,,USA,88514,1610,0.0182,1384.6,77,16.01,22165.04,,0.047826086956521741
2024-09-11,Meta Ads,Video,,,,,,USA,34949,1324,0.0379,2369.96,86,3.83,9084.22,,0.0649546827794562
2024-09-11,TikTok Ads,Video,,,,,,Canada,122116,5507,0.0451,5396.86,110,0.66,3555.98,,0.019974577810059922
2024-09-11,Meta Ads,Display,,,,,,Australia,28567,999,0.035,1688.31,68,7.72,13037.25,,0.068068068068068074
2024-09-11,Google Ads,Search,,,,,,UAE,100381,5691,0.0567,4723.53,321,12.34,58283.85,,0.056404849762783343
2024-09-11,Google Ads,Search,,,,,,UAE,32675,941,0.0288,1025.69,47,12.32,12632.32,,0.049946865037194477
2024-09-11,Meta Ads,Display,,,,,,Canada,38762,1007,0.026,684.76,16,5.65,3871.2,,0.015888778550148957
2024-09-11,Meta Ads,Video,,,,,,Canada,173229,5092,0.0294,8758.24,65,1.41,12320.17,,0.012765121759622938
2024-09-12,Google Ads,Search,,,,,,UK,25927,1501,0.0579,1516.01,44,2.7,4091.03,,0.029313790806129246
2024-09-12,Meta Ads,Search,,,,,,UAE,73447,2401,0.0327,3457.44,93,3.23,11150.38,,0.038733860891295296
2024-09-12,Google Ads,Video,,,,,,UK,193869,13124,0.0677,38453.32,264,1.76,67604.89,,0.020115818348064616
2024-09-12,Google Ads,Search,,,,,,India,31049,1021,0.0329,3379.51,31,2.11,7117.65,,0.030362389813907934
2024-09-13,Google Ads,Shopping,,,,,,USA,85618,2679,0.0313,2464.68,74,2.44,6024.46,,0.027622247107129527
2024-09-13,Meta Ads,Display,,,,,,Germany,115379,5134,0.0445,12372.94,391,8.88,109895.16,,0.076158940397351
2024-09-13,Meta Ads,Search,,,,,,USA,114844,3307,0.0288,6944.7,123,5.26,36552.89,,0.037193831267009377
2024-09-14,Google Ads,Search,,,,,,Canada,157963,5607,0.0355,4934.16,205,10.32,50937.22,,0.036561441055823075
2024-09-14,Meta Ads,Display,,,,,,USA,152680,6214,0.0407,13049.4,283,1.02,13261.37,,0.045542323785001608
2024-09-14,Google Ads,Display,,,,,,UAE,63812,2686,0.0421,8004.28,84,0.87,6979.61,,0.031273268801191363
2024-09-14,TikTok Ads,Display,,,,,,UAE,25025,1256,0.0502,540.08,38,10.54,5694.61,,0.030254777070063694
2024-09-14,TikTok Ads,Search,,,,,,Canada,198085,14460,0.073,11857.2,1133,24.88,295028.26,,0.078354080221300137
2024-09-15,Meta Ads,Video,,,,,,Germany,37599,1225,0.0326,1592.5,73,12.03,19164.89,,0.059591836734693877
2024-09-15,Google Ads,Video,,,,,,Germany,127179,5125,0.0403,11377.5,87,0.52,5905.23,,0.016975609756097562
2024-09-15,Google Ads,Video,,,,,,Canada,136460,4462,0.0327,3926.56,322,15.26,59937.98,,0.072164948453608241
2024-09-15,Meta Ads,Search,,,,,,Canada,9521,237,0.0249,419.49,17,3.58,1502.31,,0.071729957805907171
2024-09-15,Meta Ads,Shopping,,,,,,UK,174862,3846,0.022,1730.7,299,38.73,67036.78,,0.07774310972438897
2024-09-15,Meta Ads,Display,,,,,,UAE,196432,6501,0.0331,2600.4,462,20.07,52195.74,,0.071065989847715741
2024-09-15,Google Ads,Video,,,,,,USA,194281,5906,0.0304,14765,371,1.42,20958.57,,0.062817473755502881
2024-09-15,Google Ads,Shopping,,,,,,UAE,136354,3736,0.0274,4333.76,152,6.88,29811.83,,0.04068522483940043
2024-09-15,TikTok Ads,Display,,,,,,Australia,105400,7704,0.0731,8551.44,442,5.76,49251.38,,0.057372793354101767
2024-09-16,Google Ads,Video,,,,,,Canada,83466,4089,0.049,9241.14,108,1.35,12521.2,,0.026412325752017608
2024-09-16,Google Ads,Video,,,,,,UK,13605,300,0.0221,624,21,7.2,4495.51,,0.07
2024-09-16,Meta Ads,Display,,,,,,Germany,7056,227,0.0322,186.14,6,8.88,1653.16,,0.02643171806167401
2024-09-16,TikTok Ads,Display,,,,,,USA,67502,5859,0.0868,2812.32,395,15.03,42271.31,,0.067417648062809352
2024-09-17,Google Ads,Video,,,,,,Germany,162743,8723,0.0536,15439.71,106,1.3,20056.78,,0.012151782643585922
2024-09-17,Meta Ads,Display,,,,,,Australia,23113,228,0.0099,136.8,17,15.33,2097.34,,0.074561403508771926
2024-09-17,Meta Ads,Search,,,,,,Germany,166243,1895,0.0114,1743.4,51,3.38,5887.21,,0.026912928759894459
2024-09-17,Meta Ads,Search,,,,,,India,15485,196,0.0127,301.84,8,1.2,362.78,,0.040816326530612242
2024-09-17,Meta Ads,Video,,,,,,UK,20021,462,0.0231,725.34,20,6.28,4554.08,,0.043290043290043288
2024-09-17,TikTok Ads,Video,,,,,,UAE,153537,7277,0.0474,7277,175,6.61,48117.42,,0.024048371581695753
2024-09-18,TikTok Ads,Search,,,,,,Germany,104986,6131,0.0584,2207.16,219,26.13,57679.5,,0.03572011091175991
2024-09-18,Google Ads,Video,,,,,,UAE,141501,6452,0.0456,19162.44,193,2.5,47970.13,,0.029913205207687539
2024-09-18,TikTok Ads,Search,,,,,,UK,89403,5578,0.0624,8255.44,414,9.75,80503.15,,0.0742201505916099
2024-09-18,TikTok Ads,Shopping,,,,,,UK,116800,8351,0.0715,5845.7,493,13.83,80828.76,,0.059034846126212431
2024-09-19,TikTok Ads,Search,,,,,,Germany,129077,4065,0.0315,4959.3,295,8.91,44193.52,,0.072570725707257075
2024-09-19,Meta Ads,Video,,,,,,Canada,32559,553,0.017,392.63,6,3.82,1500.74,,0.0108499095840868
2024-09-19,Google Ads,Shopping,,,,,,UK,162353,3977,0.0245,5766.65,57,2.63,15175.48,,0.014332411365350767
2024-09-20,Meta Ads,Shopping,,,,,,Germany,166874,6641,0.0398,4515.88,200,3.81,17225.95,,0.030115946393615419
2024-09-20,Google Ads,Display,,,,,,USA,168384,4681,0.0278,12030.17,267,4.87,58628.48,,0.057039094210638755
2024-09-21,Meta Ads,Shopping,,,,,,Canada,17281,793,0.0459,935.74,46,13.46,12594.97,,0.058007566204287514
2024-09-21,TikTok Ads,Display,,,,,,UK,135956,11529,0.0848,5764.5,732,36.05,207824.45,,0.063492063492063489
2024-09-21,Meta Ads,Shopping,,,,,,Canada,138018,1683,0.0122,1733.49,56,4.98,8635.5,,0.033273915626856804
2024-09-21,TikTok Ads,Shopping,,,,,,USA,170201,7931,0.0466,8327.55,182,1.24,10360.55,,0.022947925860547221
2024-09-21,TikTok Ads,Display,,,,,,USA,155929,6408,0.0411,6215.76,481,8.22,51123.92,,0.075062421972534335
2024-09-21,Google Ads,Shopping,,,,,,Australia,27791,930,0.0335,1385.7,73,7.73,10712.26,,0.078494623655913975
2024-09-22,Google Ads,Search,,,,,,India,181976,7752,0.0426,13333.44,255,5.66,75491.87,,0.032894736842105261
